ID;title;type;message;Class;Category
55484;Bottled Air A Hit In Smog-Filled China;video;These people are the scum of humanity. They should kill themselves in order to benefit humanity.;Hateful;Promoting Violence
230147;Three white men in Kansas were charged with making bombs and planning to kill Muslims. So why was no one talking about it?;post;In USA is more terrorist we in the all world so stupid people is around you can believe so shame in AMERICAN whit small brain and hate witch they have can do I wish GOD punish you for ever and make you to suffer to the rest off your life!!!!;Hateful;Promoting Violence
248602;"“Every night it’s full of tears and blood.”

This photojournalist is covering the Philippines' war on drugs.";post;I wish we had the same president that will kill all the drug dealers in America are jails would be half of the population I don't care about  they deserve it remember people there not human and animals by selling drugs to kids families;Hateful;Promoting Violence
11941;"“Do not destroy my country, I'll kill you."" 

Here are 5 things you should know about Rodrigo Duterte, the tough-talking new president of the Philippines.";post;He is the Man of Action.. last week he named the 5 general's who are suspected DrugProtectors.. When MayorPresident Du30 in front of the television we always excited because he always had a surprise.. Recently he named the Top Druglords in the Philippines.. The named Peter Lim no.1 in the list  met President Du30 he said he is  not the Peter Lim..actually thousands of Peter Lim in the country.. President said prove it that your not the Peter Lim who is no.1 Drug Lord in the country..clean your name.. but if really you are the Peter Lim ..Mark my word really you will be finish.. really I will kill you!;Hateful;Promoting Violence
42923;Saudi-Led Coalition Forces Suffer Worst Loss In Yemen Campaign;video;god bless u saudia rabia uae n all gulf countries......inshAllah we will kill these huthi pigs n destroy them forever......inshAllh if war goes more danger .....we will also join u saudi arbia.......frm india;Hateful;Promoting Violence
45990;Another woman has been gang raped and murdered in India.;post;See I couldn't live in Indian. Cause anyone touch my child. I'll kill they entire blood line. Call me what u want. But your entire family will suffer like I suffer.. but that's just me. A very protective father 😑😑😑😑😑😑😑😑;Hateful;Promoting Violence
107268;Construction on part of the Dakota Access oil pipeline has paused after hundreds of people gathered to protest near Standing Rock Reservation.;post;"So murder them out first.. What ever is left give them a piece of land to live on and then just to show your real colors pollute that piece of land just to be sure they are vanished anyway. Wow ""Murica"". Just Wow.";Hateful;Promoting Violence
123303;Ashton Kutcher delivered a tear-jerking testimony to the Senate.;post;Thank you, Ashton for trying to help the kids I have 5 and to tell you the truth I would kill the basted that did that to my child it is so sad because it happens everyday and we need more people to stand up for the kids;Hateful;Promoting Violence
156676;A college student was raped – allegedly by the same five men who raped her three years ago.;post;I would kill those men and torture them till there bones falls apart;Hateful;Promoting Violence
175831;Iron Boy Saves Sydney, Robert Downey Jr. Makes Him Honorary Avenger;video;WHO DISLIKED THIS?!?! WHO DID IT???? I WILL FIND YOU AND I WILL KILL YOU.;Hateful;Promoting Violence
223329;"“No is no, do not touch young women or women of all ages.”

When this man saw a girl being touched inappropriately on the bus, he took action.";post;Why did he get arrested? He probably saved the girls life.. this piss me of!! I got to girls of My own age 7-4 years Old and i would kill IF someone touch them;Hateful;Promoting Violence
233187;This unarmed man was beaten by 5 police officers and a dog after a dangerous car chase.;post;"If you don't like to be beaten in that way, DO NOT STEAL AND DO NOT RESIST
Criminals deserve for some punishment, don't love or pity the criminals instead look for the other side what about the victim?
What if the victim had been stabbed before the car was stolen?

I don't like one of my family experience that way. He deserved to be beaten to hell, if one of my family's life is in danger, I will kill him instead.

And also, don't cut the tape, show the whole video, you are just focusing directly to a bad side while the man-angel-like-crying-to-please-stop gets heart attack.

Don't be such like a mainstream media, just making the opposition government looks good in their bad doing, and making bad report on government's good doing.";Hateful;Promoting Violence
272376;"“It's unfair because there are so many people who do evil things and never die. Why her?”

Muslims and non-Muslims gathered at an Islamic center in Nice to mourn victims of the recent attack.";post;I love the islam and muslim people but the fucking murderers and terrorist.forgive me lord.give me a gun o knife i will kill them.;Hateful;Promoting Violence
106092;Another unarmed black man has been killed by police - this victim even had his hands up.;post;"And they proudly say,""America is the greatest country in the world"". Such a nice joke!! Someone should  put a hole in that bitch's head.";Hateful;Promoting Violence
106170;Another unarmed black man has been killed by police - this victim even had his hands up.;post;Throw da white bitch to da rapists and the sex offenders let them all take turns with her...Then I would throw the hoe in prison for the rest of her pathetic life.. mfers think when they got a badge and a gun they are invincible.....Bitch I'll kill whoever fuccs with one of my family members....;Hateful;Promoting Violence
196925;This woman called the police to help her mentally ill brother and they shot him dead instead.;post;"kill all the cops.
murder them in front of their families
make their mothers watch as their blood gushes out 
and then set fire to their still breathing bodies while their whole family is forced to watch.
burn them all
burn them all";Hateful;Promoting Violence
263663;Police Officer Jason Van Dyke Released On Bond In Laquan McDonald Case;video;I WOULD WHOOP DAT COP ASS LIKE D'JANGO RACIST BITCH U! OH NO, THESE NOT THE 60'S MUTHA FUCKAS.;Hateful;Promoting Violence
65800;A police standoff left a black woman dead and her son wounded. Parts of it were captured on social media.;post;That bitch deserve to be killed. Why would you use an innocent child as a shield. I have been against police brutality, leaving really bad comments about cops. But this is different. The cops did their job and in the end they saved a child's life, even tho he got shot. He still alive and away from a crazy bitch with a gun.;Hateful;Promoting Violence
282031;"“I am protecting my homeland as a drone pilot. The role I play is eyes of the sky."" 

Meet the drone operators of the #NoDAPL camp.";post;you guys need someone with a 150mph radio controlled airplane buzzing those mofos, If I didn't have a 24/7 obligation to my 90 yr old mom i would totally come strafe those aholes for you. As much as legally allowed of course. I mean AS MUCH....;Hateful;Promoting Violence
345860;Chief Keef Hologram Concert Shut Down In Chicago;video;You ever feel like blasting away ass hole cops? Since they aren't contributing anything positive to society, an ass hole cop is usually an ass hole in person. So they aren't contributing anything there. If they breed they will breed their hate... they gotta go...;Hateful;Promoting Violence
15967;Dallas is in shock after snipers killed at least 4 police officers.;post;And what about the familys and friends of the people they kill?! Fuk the POLICE! EYE FOR AN EYE BITCH! You dont g9 around fukin wit niggahs thinking y9u aint gonna get shot up to foo.;Hateful;Promoting Violence
16879;Dallas is in shock after snipers killed at least 4 police officers.;post;Idfc shoot over than 30 cops idc no one in Minnesota cares, am i happy? Yes every day somewhere in usa police act like bitch this is a payback day. Am i a bad person? Maybe and tbh idc i'm happy when a cops die specially in usa.;Hateful;Promoting Violence
19705;South Carolina Cop Body Slams High School Student To The Ground;video;Lol let this cop come to philly we stomp his bitch ass 😂;Hateful;Promoting Violence
17506;Wolf Hunting In Siberia: The Hunt (Part 2);video;In 2014 in Yakutia 13,000 reindeer were killed by poachers like yourself. Your president is an ignorant piece of shit. A heartless bastard and so are you and all of the rest of you murderers. Killing and endangered animal for pelts. I hope you enjoy Hell when you take your last breath. Yakutia should have a bounty for fat slobs...;Hateful;Promoting Violence
21844;This black woman painted her face white in reaction to Trump's election. Then Twitter suspended her account.;post;It makes me sick that trump has the power to make people uncomfortable in their own skin. We are all human. Who else agrees we should start shock therapy for racists? Whilst were at it, throw in the homophobic bastards as well. This women deserves a medal. She visualised how a lot of people feel right now and it's sickening that twitter would suspend her for that.;Hateful;Promoting Violence
40663;Brother Of Disappeared Ayotzinapa Student Demands Justice;video;i swear, if i had the money, time. I would get many members of my group to go down into mexico and start raiding those gang bastards and make them pay for what they did, authorities that were involve will be and should be punished. people are sick of assholes causing trouble everyday. dont they ever get tired of doing this?;Hateful;Promoting Violence
42683;The Eiffel Tower Will Not Light Up For Pakistan;video;People here taking the piss children died  u fucking assholes fucked up twats learn some respect hope next time it's your kids then see how u feel;Hateful;Promoting Violence
45958;Another woman has been gang raped and murdered in India.;post;"Once caught, these murdering bastards should be caught, castrated, hung and quartered in public without delay.  What kind of mothers raise 'sons' like this ??? 😡😡 So much for Mother India.

India will never progress no matter what tech, bio, engineering, medical etc excellence of youth it raises if the mindset of a certain percentage of its male population including the 'educated' believe it's OK to use, abuse, disrespect, rape, murder or desecrate a woman. Really ? Each one of these so called 'men' were born from a woman. I guess they conveniently forget that fact when it 'suits' them ..... 😖";Hateful;Promoting Violence
114131;These Babies Were Born Addicted To Drugs;video;And then people wonder why I despise Feminism, organized-religion, and all these stupid ass irresponsible single mother. We need to castrated these stupid bimbo. I am an open-minded person, but anybody who disagree with me at this moment should go fucking killed themselves and go die in a fucking fire.;Hateful;Promoting Violence
6631;"What would Mark Zuckerberg and Shah Rukh Khan look like if they were shot in the face by pellet guns in Kashmir?

Correction: Pellet guns are being used in Kashmir by the Central Reserve Police Force, and not the Indian army. A spokesperson for the Indian army has said they back the use of pellet guns as the “least lethal” option.";post;its too harsh to use pellet bullets on these fucking separatists... Indian Army should use AK-47 and kill those bastards who throw Stones acids and raise their voice against India.... Ghus ke maaro bc ko!!!!!!!!!;Hateful;Promoting Violence
47168;Was Justice Served Over Mob Killing Of Farkhunda?;video;They deserved to be treated like Farkhunda's was treated by them. ASSHOLES. May they burn in hell!;Hateful;Promoting Violence
15123;An attack on an Indian Army base has killed at least 17 soldiers in Kashmir. It comes just a day after thousands mourned an 11-year-old boy who was found dead with pellet wounds.;post;"Okay, I somehow believe that the attackers were terrorists, aj+ is a biased channel? Fine. How the heck can you justify killing of an eleven year old with pellets, how would you justify blinding thousands of kashmiris? How can you deny their right to move freely and protest for whatever they want ? I am clueless but whatever you say, I have my common sense so whatever reason you indians have for killings and injuring people of Kashmir, it's senseless and goddamn fake
And for the guy who said they'll take Balochistan as they took bangladesh and Kashmir : bitch come give it a try, we'll cut your balls and choke you with you ballsack, kashmir is an international matter, but when you talk of our land, we'll rip your intestines out of you and shove them up your ass, bitch come give it a try?";Hateful;Promoting Violence
50718;Sam DuBose Shooting: Body Cam Video Released, University Of Cincinnati Cop Charged With Murder;video;"Think about how many times this has  happened&not been discovered..
Just the way he talks down to the guy.  Fkn racist bastard . These bitches look for a reason to kill you..I am white&been stopped&forgotten my wallet at home all the officer does is run your name its a minor traffic offense for god sakes..Its as if the officer wants something to happen so he can shoot him. Makes me feel sad how in this country human life means nothing..i hope to god they torture and kill that little bitch boy in prison...";Hateful;Promoting Violence
41182;Seduced By ISIS: Rise And Fall Of A German Rapper;video;is this inbred sack of shit dead yet? watch how his allah lets him die a painful death, but i'm sure he'll have his share of captured 10 year old girls to rape because the pedophile prophet said god said it's ok to take the girls as war booty and sex slaves, islam is a cancer we must start killing every muslim now before they unleash a hell apon this earth that we can't get back from, death to islam the pedophile rapists mohammads wet dreams;Hateful;Promoting Violence
43011;Muslim Americans Draw Their Own Muhammad;video;"Drawing a Muhammed that they knew, compared to drawing the illiterate, schizophrenic, coward, BDSM, pedophile warlord rapist ""prophet"" of Islam, who in all reality, most likely didn't even exist? 

Well how the fuck did those Muslim Terrorist sons of bitches know the difference between what was being drawn? I mean the Art Exhibition said Muhammed Drawing Contest, it didn't say the Prophet of Islam, Muhammed Drawing Contest, but these assholes assumed and drove over a 1000 miles to kill Infidels. What about the Sydney Chocolate Cafe shooting, what was the motivation there? Muslims don't need motivation, they have a Qur'an, that's all the inspiration needed to kill Infidels off.

I believe that anybody who has the pussy name of Muhammed needs to be beheaded for offending the prophet of war's name.";Hateful;Promoting Violence
2210;4 Palestinians, 4 Israelis Killed \u2013 Start Of The Third Intifada?;video;Death to palastinians;Hateful;Promoting Violence
2836;Chicago School Teacher Bullied And Tormented By Students;video;What cunts. I agree, beat the living shit out of them.;Hateful;Promoting Violence
194764;This Is What's Happening In Mexico Right Now;video;I'm with the police on this one. What kind of fucking sick individuals throw molotov cocktails at people doing their jobs? I would get a machine gun and shoot every single one of the sick fucks.;Hateful;Promoting Violence
86931;The Burn ISIS Flag Challenge;video;You radical Islamic pigs need to be squashed like the dirty cockroaches that you are and the Quran pissed on. I hope when you are blown up with an American or Israeli missile you find all 72 virgins ready with a sharp knife to castrate you !;Hateful;Promoting Violence
194499;Hajj Stampede In Saudi Arabia \u2013 At Least 700 People Killed;video;Mohammed was a pervert he fucked a young girl..dirty fucking paedophile..i hope he is being butt fucked in hell by hitler...lets all celebrate by burning a Koran;Hateful;Promoting Violence
179022;Hungarian Camerawoman Caught Tripping Refugees Running From Police;video;"police should shoot these ""refugees""";Hateful;Promoting Violence
179057;Hungarian Camerawoman Caught Tripping Refugees Running From Police;video;Disgusting cockroaches. Don't kick them. KILL them;Hateful;Promoting Violence
179059;Hungarian Camerawoman Caught Tripping Refugees Running From Police;video;start killing these refugess before they take over;Hateful;Promoting Violence
179066;Hungarian Camerawoman Caught Tripping Refugees Running From Police;video;"Parasites running!!!
Take this arabs and nigers garbage and throw to sea";Hateful;Promoting Violence
179089;Hungarian Camerawoman Caught Tripping Refugees Running From Police;video;We need to do this for all those Eastern Europeans who enter Britain every year. Forget kicking them, we must open fire at those commie scums.;Hateful;Promoting Violence
93479;Ex-Hedge Fund Guy Raises Price Of AIDS Drug Daraprim By 5,000 Percent;video;hey everybody lets mob together and fuck him up..for all those people who got screwed..for all those people that are us in other facets of life..there is a dickhead like this! fuck him!;Hateful;Promoting Violence
255865;American Dentist Walter James Palmer Identified As Cecil The Lion's Killer;video;He should be thrown back to the lions !Lets watch them eat him! Low life bastard no good sob Eye for and Eye;Hateful;Promoting Violence
255870;American Dentist Walter James Palmer Identified As Cecil The Lion's Killer;video;Who's up for hunting him and putting s bullet in the back of his head?;Hateful;Promoting Violence
255879;American Dentist Walter James Palmer Identified As Cecil The Lion's Killer;video;Let the hunt for Walter Palmer begin.  $1,000,000 for the person that puts up a picture of them holding Walter Palmer dead with arrows in his heart.  <----Sarcasm but wouldn't have remorse for his death.;Hateful;Promoting Violence
255884;American Dentist Walter James Palmer Identified As Cecil The Lion's Killer;video;There is absolutely no doubt about it,this man deserves to die;Hateful;Promoting Violence
255888;American Dentist Walter James Palmer Identified As Cecil The Lion's Killer;video;Hundreds of millions of guns in America so I beg just one of you to pick up a gun and shoot this guy.;Hateful;Promoting Violence
255889;American Dentist Walter James Palmer Identified As Cecil The Lion's Killer;video;Why is Walter James Palmer still BREATHING? Why hasn't some one killed him and his entire family yet? What the hell are you waiting for???;Hateful;Promoting Violence
255890;American Dentist Walter James Palmer Identified As Cecil The Lion's Killer;video;He's a tipical American a coward a scrum bag and a trigger happy bastard I'd like to smack those griining teeth down his yank throat then shove the American flag up his yank fucking arse hole;Hateful;Promoting Violence
255891;American Dentist Walter James Palmer Identified As Cecil The Lion's Killer;video;Take away all his teeth.;Hateful;Promoting Violence
255893;American Dentist Walter James Palmer Identified As Cecil The Lion's Killer;video;Extradite PALMER!  Justice = THROW HIM TO THE LIONS;Hateful;Promoting Violence
255903;American Dentist Walter James Palmer Identified As Cecil The Lion's Killer;video;I HOPE HE DIES A VERY PAINFUL DEATH,,LIKE THE POOR LION,THAT HE EXECUTED;Hateful;Promoting Violence
255905;American Dentist Walter James Palmer Identified As Cecil The Lion's Killer;video;I hope you rot in hell ...after being shot and hunted.;Hateful;Promoting Violence
179033;Hungarian Camerawoman Caught Tripping Refugees Running From Police;video;I hope she ends up permanently disabled in a wheelchair.;Hateful;Promoting Violence
180957;Philadelphia Police Officer Ambushed By Man Claiming ISIS Allegiance;video;He should of kill that crackhead;Hateful;Promoting Violence
8306;Actress Shailene Woodley was arrested at a peaceful #NoDAPL protest.;post;This all wouldn't be happening if they would of killed them fuckers and hide the body's when it first started happening the only way to cure corruption is to chop its head off before it gets going;Hateful;Promoting Violence
21643;A singer stopped his concert when he saw a girl in the audience apparently being sexually harassed.;post;"They should had arrested those motherfuckers !!!!!!

#saynotoRAPE

Cut their dicks/balls off ... Shame on you !";Hateful;Promoting Violence
40280;Israeli Soldiers Beat A Palestinian Man For Asking A Question;video;Love you IDF beat those fuckers.;Hateful;Promoting Violence
50370;Anonymous Declares War On ISIS After Paris Attack;video;I declare war on Isis as well. I will get one or more of you motherfuckers. I swear this by God. You are in my community and you are proud but you will spill blood by my hand and others. Moderate muslims, be warned to distance yourselves from the hateful extremists amongst you or you may die with them.;Hateful;Promoting Violence
53075;Delaware Police Officer Re-Indicted For Brutality Caught On Cam;video;if that motherfucker broke my jaw i'd find him and brake his;Hateful;Promoting Violence
92212;Oklahoma City Cop Daniel Holtzclaw Found Guilty Of Rape;video;die and rot in jail you mother fucker;Hateful;Promoting Violence
96702;"Raw Coverage: No Indictment In Chokehold Death - ""Justice For Eric Garner""";video;"ERIC GARNER,
MICHAEL BROWN,
BURN THIS MOTHERFUCKER DOWN!!!!!";Hateful;Promoting Violence
113399;Utah Cop Shot A Man Dead And Then Handcuffed Him;video;He shot the kid in the back. I hope someone kills that motherfucker!;Hateful;Promoting Violence
213467;No Flagging Challenge Dares People To Take Down Confederate Flags;video;I shoot the fuckers;Hateful;Promoting Violence
15811;A truck ran over Native American protesters marching against the Dakota Access pipeline.;post;I would've snatched that motherfucker out his car and would've stomped him out till he was unconscious, run over Native Americans like that for no reason, bitch u should've dragged his ass out tha car instead of just yelling at him fucking pussies;Hateful;Promoting Violence
50438;American Student Detained In North Korea, Begs Government For Forgiveness;video;EVIL MOTHERFUCKER, just like his own when caught they forked tongue slithers in and out they mouth just like the serpents they are! them Asians not buying that trickery BURN THAT FUCKER AS YOU SEE FIT!!!;Hateful;Promoting Violence
115200;A woman was found chained “like a dog” in a shipping container on the property of a registered sex offender.;post;Hang this mutherfucker by the chain he had her locked up with for 2 months! The Justice System will let him off too easy.;Hateful;Promoting Violence
192450;Disturbing Footage Of Mentally Ill Inmates Facing Abuse;video;Typical cops . pussys. rot in hell motherfuckers.666;Hateful;Promoting Violence
83660;How Involved Is Russia In Syria?;video;If they are there to kill ISIS, then more power to them. No one is going to miss ISIS other than wannabe jihadi goat fuckers.;Hateful;Promoting Violence
137541;UK Approves Airstrikes Against ISIS In Syria;video;"This is good. blow the fuckers up! people who are saying ""oh we shouldnt bomb innocents"", well thats exactly what they did in France with their attacks. so we will kill their civilians aswell in the process of killing them. Suck it up";Hateful;Promoting Violence
47172;Was Justice Served Over Mob Killing Of Farkhunda?;video;"FUCK the all the so call ""Holy"" Books. Bunch of grow ass adults believing in ancient book that was written by ancient people that think the Earth is flat and is in the center of the universe, those motherfucker deserve to die.";Hateful;Promoting Violence
170382;There's No 'P' In Palestine So It Shouldn't Exist Says Israeli Lawmaker;video;This makes me thank hitler for getting rid of these fuckers as much as he could am I right?;Hateful;Promoting Violence
178110;Ultra-Orthodox Jewish Man Allegedly Stabs 6 People At Jerusalem Gay Pride Parade;video;judaism  is  evil  hahahah     kill those  mother fucker   that  is good  news 6  israel  dog  died;Hateful;Promoting Violence
220340;Afghanistan Earthquake: Deadly 7.5 Magnitude Earthquake Hits Afghanistan & Pakistan;video;alkahu akbar motherfuckers!;Hateful;Promoting Violence
221571;Armed and Vigilant: In Fear of a Muslim Uprising in Texas;video;Kill those goat fuckers!;Hateful;Promoting Violence
135813;GOP And Refugees Respond To Brussels Attacks;video;"This cancer must be removed from the face of the earth at any and all cost.
Either fight it or die with it. There is no other way.";Hateful;Promoting Violence
94721;Pipeline Break Spills Oil Into Amazon Waterways;video;"You know I'm starting to think instead of scientists creating ways to make humans live longer and creating ways humans can be less impactful on the world; they should be creating something that would kill every living human on Earth instead. Man, do we suck!";Hateful;Promoting Violence
94853;Pipeline Break Spills Oil Into Amazon Waterways;video;tbh I'm excited for the apocalypse that wipes all humans off this planet;Hateful;Promoting Violence
10709;Protesters attempting to extinguish the Olympic torch in Brazil were met with rubber bullets, stun grenades and tear gas.;post;If my country starved me then built a billion dollar stadium to host the olympics next door to me, bet your ass I would try to blow out that fucking torch...;Hateful;Promoting Violence
93298;Hungarian Police Pepper-Spray Refugees Seeking To Avoid Camps;video;I only wish I could help those poor underfinanced guards who are cuffed from doing the right thing and using lethal force. If it were my country all I'd be doing is busting heads and kicking asses. Get the fuck outa hungary you sand vipers, go back and stand up for your country like a human being should. You bunch of chicken shits and yellow bellies.;Hateful;Promoting Violence
93301;Hungarian Police Pepper-Spray Refugees Seeking To Avoid Camps;video;How about, shoot on sight? Sure ammunitions and disposal with cost alot since you would need quite alot of it. But its only a onetime cost.;Hateful;Promoting Violence
93305;Hungarian Police Pepper-Spray Refugees Seeking To Avoid Camps;video;They went easy on the filth , when crossing a country's border without a permit from the country's government you are a trespassing  , trespassers should be stopped with lethal force. Fuck the brainwashed sheep that support the occupation of europe , your minds are clouded by political correctness , fuck Merkel the whore that let her own nation be raped and beaten by the muslim filth , without lifting a finger all in fear of being called a racist. The true european countries will not tolerate their borders being overrun by these filthy animals. Good job Hungary , cave the refugees's skulls in next time.;Hateful;Promoting Violence
93324;Hungarian Police Pepper-Spray Refugees Seeking To Avoid Camps;video;Savage sub-human refugees. They would be better off dead.;Hateful;Promoting Violence
93338;Hungarian Police Pepper-Spray Refugees Seeking To Avoid Camps;video;kill those fucking leaches;Hateful;Promoting Violence
133212;Refugees Set Themselves On Fire To Protest Australia Detention;video;"Step by step procedure of how to deal with illegals:
1. Light a bonfire.
2. Throw illegal refugees inside it.
3. Use the ash as manure.
4. Problem solved";Hateful;Promoting Violence
210088;Sweden Could Deport More Than 80,000 Refugees And Migrants;video;however the rapist's should be killed.... lets give them a bit of their sharia law they so long for. the fucking pigs....;Hateful;Promoting Violence
172835;Two Men Cut Giant Whale Shark Into Pieces While It's Still Alive;video;All human stupid..animal can feel pain..hope god sent stunami to kill all these people..god sent stunami please;Hateful;Promoting Violence
137533;UK Approves Airstrikes Against ISIS In Syria;video;Kill as many Muslims as possible, they r like true cancer to this planet;Hateful;Promoting Violence
138394;Skin-Eating Disease Breaks Out In Middle East;video;Brain eating disease called islam is spread by sand flies called isis/radical muslims. The only cure is the utter annihilation of sand rat scum.;Hateful;Promoting Violence
83964;What Are Syrian Refugees In Germany Tired Of Explaining?;video;the germans are idiotic,,,     your nation and people deserve to disappear in a wave of arabs;Hateful;Promoting Violence
137566;UK Approves Airstrikes Against ISIS In Syria;video;I hope they all freeze to death;Hateful;Promoting Violence
137529;UK Approves Airstrikes Against ISIS In Syria;video;You can not reason with ISIS. They lock people in cages and burn them alive. They behead hundreds and give children the severed head to pose with. You not reason with primitive fanatics you wipe them out. So yes Cameron keep bombing.;Hateful;Promoting Violence
137598;UK Approves Airstrikes Against ISIS In Syria;video;bomb em all, they are just a bunch of terroists anyway;Hateful;Promoting Violence
172840;Two Men Cut Giant Whale Shark Into Pieces While It's Still Alive;video;*I SWEAR, I AM GOING TO CUT THEM IN HALF WHILE THEY ARE ALIVE*;Hateful;Promoting Violence
172847;Two Men Cut Giant Whale Shark Into Pieces While It's Still Alive;video;Those two men need to be slowly sliced to hundreds of pieces from head to toe and sold to a market;Hateful;Promoting Violence
172860;Two Men Cut Giant Whale Shark Into Pieces While It's Still Alive;video;who cuts this whale I wanna cuts his body too;Hateful;Promoting Violence
172909;Two Men Cut Giant Whale Shark Into Pieces While It's Still Alive;video;The Asian people do the most brutal shit to animals while they are still alive. I would've killed these pricks had I seen them do this.;Hateful;Promoting Violence
195965;Canada's Prime Minister Justin Trudeau Greets Syrian Refugees Who Just Arrived In Toronto;video;Trudeau should be assassinated for TREASON!;Hateful;Promoting Violence
178808;Hungary Lets Refugees Board Trains Then Kicks Them Off;video;"LET THE ""REFUGEES"" DIE ON STREETS!";Hateful;Promoting Violence
178811;Hungary Lets Refugees Board Trains Then Kicks Them Off;video;just kill them all;Hateful;Promoting Violence
220246;Saudi Arabia Attacks Yemen: A New War In The Middle East;video;"welcome to The religion of peace ha ha ha
Muslims killing muslims ......I love it
fuck islam
fuck muhammed the pedophile";Hateful;Promoting Violence
261730;German Army Has A Unique Response To The Refugee Crisis;video;"If Hitler lives this era and hates on Muslims instead of Jews. This would be a perfect time to exterminate the evils of muslims who wants to rule the world. I have no shame for me saying this.. I would dare to say that I will salut for Adolf Hitler and a hero for saving Europe. I got a feeling there will be a Hitler number 2 only matter of time to build self defence . Fuck Islamic bullshit. Standing up against Islam does not mean you’re a racist or a bigot, it simply means you’re not an idiot and can see the reality of Islam around the world.

NEVER be accepted in European countries. Sharia laws and culture are incompatible with European countries. Paris ... maybe 

Europeans will shoot back? I hope so before those filth touch on your wife and your daughters and future grandchildren.";Hateful;Promoting Violence
262600;After Paris Attacks, Roughly Half Of U.S. States Say No To Syrian Refugees;video;Fuck Islam and fuck these refuges.  I hope they all die.;Hateful;Promoting Violence
265306;Hamas In Gaza Strip - Explained;video;I want to ask the fucking retard dumb fuck Muslims from the Paris mosque who saved the thousands of Jews during world war 2 from the Nazi soldiers by giving them a fake Muslim id's, Is this what you wanted? what the fucking fuck were you thinking when you saved them?;Hateful;Promoting Violence
135844;Graphic Video Shows Young Boy Being Pulled From Airstrike Rubble;video;"How much civilians USA killed in Serbia 1999? 
DEATH TO USA,,FUCKING JEW RULED SATANISTS";Hateful;Promoting Violence
93503;Ex-Hedge Fund Guy Raises Price Of AIDS Drug Daraprim By 5,000 Percent;video;"notice anything about Mr. Shkreli's name??

...that fucking jewish rat...typical rat...this is why hitler gassed them.";Hateful;Promoting Violence
255735;Has The Gateway To Europe Been Shut To Refugees?;video;no one want you fucking muslim just die make the world a better place;Hateful;Promoting Violence
93073;Blatant Racism At Red Bull Sports Event In Russia?;video;Fuck Russia, let's go to WAR!;Hateful;Promoting Violence
174437;Israel: What President Obama (And Most Other U.S. Politicians) Have To Say;video;Obama I fuck your Nation of Basdards and Slaves . You are a Slave and you will be a Slave for ever . I hope one day a Men like Hitler Comes and kill 6 Million Jews again . Fuck Israel Fuck USA;Hateful;Promoting Violence
265061;Drowned Syrian Boy Symbolizes Refugee Crisis Sweeping Europe;video;Nuke the fucking Middle East that should solve it all.;Hateful;Promoting Violence
255617;Killing Endangered Animals: A Lawless Border Town Where Trade Is Thriving;video;FUCK CHINESE PEOPLE I HOPE THEY DIE;Hateful;Promoting Violence
324051;Here are five reasons why this was the best Olympics ever.;post;AJ+ You suck, kill yourself. This was the worst Olympics in history.;Hateful;Promoting Violence
1673;Pakistani Social Media Celebrity Killed By Her Brother;video;Hope he has a genitals cut off, then made to choke on it, then have a 100 Degree iron places on the area his genitaks has been cut off;Hateful;Promoting Violence
262433;No Spoilers: Third Parties In The U.S.;video;Vote for a money , power hungry liar, or a rich idiot, great choices huh?;Hateful;Humiliation
259246;5 Reasons Working At Google Sucks;video;This AJ is retarded;Hateful;Humiliation
331951;The U.S. just dropped the “mother of all bombs” for the first time in combat.;post;Of course, only AJ is stupid enough see this (it must be that phony college education in the Middle East), but Russia doesn't have the power to attack us. They are no longer a superpower. China wants to have no fight with us. Their economy depends on the United States.;Hateful;Humiliation
217456;State-Sanctioned Genocide Targeting Rohingya Muslims In Myanmar;video;Only terribly stupid people will believe that kind of cheap propaganda with lies after lies. Only genocide is Muslims killing each other.;Hateful;Humiliation
228300;There's an increase in the number of parents who aren't vaccinating their kids in Malaysia – here's why:;post;"One of these days, i hope someone will have the audacity to create a cure for stupidity as it has more adverse effects compared to measles and diphtheria! Stupidity is a disease and it has to stop!

Stupid people shouldn't breed.";Hateful;Humiliation
133664;Americans Show Why USA Is The #1 Country In The World;video;This us why I don't like AJ+, just a bunch of idiots;Hateful;Humiliation
136751;How I Feel Right Now As A Muslim In America;video;Fuck these idiots, the invasion of America has started, if we allow these idiots to continue then we will become like Britain;Hateful;Humiliation
138055;Is Kashmir Occupied?;video;idiots from Al Jazeera India was not made on the basis of religion.Pakistan was created due to large scale rioting by the muslims. The thing is majority of Hindu came from Pakistan from India but majority of Muslims stayed in India. India never accepted division on the basis of religion.;Hateful;Humiliation
136611;Civilians Train To Take Down Active Shooters;video;If somebody comes at you in body armour and with an assault rife, the best thing is to run and hide and live another day. These guys are idiots.;Hateful;Humiliation
137112;Wolf Hunting In Siberia: Saving The Reindeer (Part 1);video;here in New Mexico the idiots added wolves to the gila wilderness and now they have wiped out the deer and are working hard on the elk  and have killed a huge amount of ranchers cows and now the game dept. has to pay for the cows so wolves are a pest like coyotes;Hateful;Humiliation
137526;UK Approves Airstrikes Against ISIS In Syria;video;Every bombing attack kills civilians no matter who lead them you nationalist idiots all over the world;Hateful;Humiliation
144655;This class teaches civilians how to use a firearm to fight an active shooter – and business is up because of recent mass shootings.;post;God help these stupid people. The NRA must be delighted to have increased sales and even more control of gun policy in the US. What a bunch of idiots😂;Hateful;Humiliation
