ID;title;type;message;Class;Category
333182;;post;That guy has some resistance. He has been treated like a piñata for more than a year and he's still there, receiving all kinds of punches.;Neutral;Neutral
333184;;post;"uh like that? ""Ethnic (or cultural) backgrounds: White Irish: 84.5%, White Irish Travellers (awaiting official recognition of minority ethnic group status by the Irish State): 0.7%, Other White: 9.1% (total White: 94.3%), Asian: 1.9%, Black: 1.4%, Other: 0.9%, Not Stated: 1.6% (2011)""";Neutral;Neutral
333189;;post;"Well put. ""... We came and became Americans. We ask not what Amercia could do for us, but what we could do for America"", as John F Kennedy put it.";Neutral;Neutral
333192;;post;"But AJ+ I'm only following you to see ""the other side of the story"". But in real life you and I already know the truth. And it's ok 😂😂😂";Neutral;Neutral
333196;;post;"He's wrong, not ""we"" it's ""they"".   ""They"" came to America. ""They"" became Americans..... He is not an American because others came here. Just clarifying.";Neutral;Neutral
333214;;post;"That seems like a neutral face to me, though. You didn't  see him nodding? This guy just has a resting **** face. Whenever the media implied a meaning of something; it wise to form your own judgement, too.";Neutral;Neutral
333215;;post;Don't you understand? Trump is all for legal immigrations who want to contribute, the Irish PM whatever his intentions only concurred with what trump wants to do. Listen to the last bit of the speech again 'we became americans' not Mexicans in America.;Neutral;Neutral
333219;Trump and Obama had very different first inauguration speeches.;post;Ugh! Why bring up muslims in your speeches as something you 'need to deal with' i mean muslims are NORMAL PEOPLE. Muslims have nothing to do with ANY TERRORISM! Am so sick of all the hate as a muslim i receive when all i do is minding my own business going to college and finding a job.;Neutral;Neutral
333233;Trump and Obama had very different first inauguration speeches.;post;We elect presidents with the hopes that they will put America and Americans first. Notice here Obama is concerned about Muslims in other countries first. Not just Americans. Trump says Americans first. He did not say only but he did say first. All other countries put their own people first so you best believe we better do the same thing. If you don't believe we should put America first then you need to exit America's soon as possible. We elected a president to be the president of the United States of America, not the world. We need to help our own first and then help others along the way.;Neutral;Neutral
333235;Trump and Obama had very different first inauguration speeches.;post;"Why are people getting so worked up over this 'talk'?
It's not like he will walk the talk. Learn from Obama, ""yes we can"" became ""no, I didn't.""
It doesn't matter what they all say when they don't deliver. What really matters is how we treat one another. Be kind.";Neutral;Neutral
333236;Trump and Obama had very different first inauguration speeches.;post;"So, some people love to hear nice words even the actions are the exact opposite of what was said... 

And then, judge the chosen words of another man by saying what he believe is best for his country. 

WOW!";Neutral;Neutral
333240;Trump and Obama had very different first inauguration speeches.;post;Those were some very pretty words coming from former president Obama, too bad his actions describe just exactly what Trump said in his speech. Don't be fooled by pretty words. That's exactly how we got our current president here in Mexico.;Neutral;Neutral
333242;Trump and Obama had very different first inauguration speeches.;post;Both speeches sound good. And since Trump is presidents I hope to see some great things. And I'm sure he may have a failure or 2 but I hope everything works out for America in the end;Neutral;Neutral
333246;Trump and Obama had very different first inauguration speeches.;post;"Throughout the past 10 years society made it possible for someone like Donald Trump to run as president. I guess that is the real issue! A system in which the outcome of an election is equal to the money a party can raise for their campaign is not favorable for getting the best man possible in power!
Donald Trump resembles all these features mentioned and therefore fits in ""perfectly"". 
Sadly enough";Neutral;Neutral
333250;Trump and Obama had very different first inauguration speeches.;post;Glad AJ+ was able to provide a comparable video of the two speeches. I just think it further shows why the people elected Trump. The message of America and the American people being first has been lost.;Neutral;Neutral
333253;Trump and Obama had very different first inauguration speeches.;post;I fail to see the problem. The leader of America is saying he'll put America before other nations. I could be horribly mistaken, but isn't that the way it's supposed to be?;Neutral;Neutral
333254;Trump and Obama had very different first inauguration speeches.;post;I'm all for helping out nations from the poorest to bring food and clean running water. But we have to help ourselves first before we can do anything for others. We cannot hand everything out when there truly is nothing free in this world. Im not a crazy trump supporter or hillary. But i need my own money to grow for me to prepare my future. No one else is paying for my bills yet.;Neutral;Neutral
333255;Trump and Obama had very different first inauguration speeches.;post;Every inauguration is different. Compare bushes to Obama, or Obama and teddy Roosevelt...it's asinine that people keep comparing...it doesn't matter.;Neutral;Neutral
333257;Trump and Obama had very different first inauguration speeches.;post;So what is so wrong with saying we will take care of our own first?  We have vets, starving children, homeless right here and we have continued to allow it for years because we put others first.  He didn't say we are not helping anyone except America, he just said America first.;Neutral;Neutral
333262;Trump and Obama had very different first inauguration speeches.;post;What's wrong with what the president of usa said? His country before anything else? For me is a good word and a good goal to start, lets put it this way, how can a country help others without fixing their own issue first? For me trump is the man than obama, thats just my thought..;Neutral;Neutral
333263;Trump and Obama had very different first inauguration speeches.;post;Scary speech. That speech makes America sound weak. When we are already strong and great. We need need to lead by example. Be humble and deligent, even though some may push us, we must not falter and give in because we are patient and thorough, we must be the world leader that we always been. And not act like we want to be a world leader. We must step forward open handedly  not 2 steps back. This speech is scary because it's targeting specific groups and benefiting no one. We all suffer one way or another. I hope that our new pilot does not fly us into the deep  part of the ocean. Let's see what's happens.......;Neutral;Neutral
333266;Trump and Obama had very different first inauguration speeches.;post;American people just like criticize. ...you do good they talk..you do bad they still talk...To govern a country isn't easy,  Obama did his best.. he gone now so r u deal with Trump...wouldn't be surprised if he sell America  as a business proposal haha..that would make history!!!!;Neutral;Neutral
333271;Trump and Obama had very different first inauguration speeches.;post;It's wonderful how Obama gave the message of hope, prosperity also talked about mutual respect towards others regardless of their backgrounds and religions- A great leadership skill. Atleast this was a positive start...;Neutral;Neutral
333274;Trump and Obama had very different first inauguration speeches.;post;i hope all you guys will understand the true essence of what pres Trump's message, it is for the common good of its own people first rather than trying to do something elsewhere to look good. He has firm visions how to create america rich and great again. This is not a competition to race to be on top or better than the others? just let him be as the president of the USA he has its own planned ways and terms how to make those things happen. take note: To all muslim brothers and sisters please take no offense, just carefully understand those words he is only pertaining to radical islamic terrorism not the Muslim people. We suppose to consider that in this harsh reality islam is being used by those purely evil destruction men...;Neutral;Neutral
333275;Trump and Obama had very different first inauguration speeches.;post;Choose your words wisely. Coz u might be hate by saying the truth and love by saying the other. Oh well, let see how long does Mr Trump stay in office and how he's going about ruling the world on his own terms.;Neutral;Neutral
333276;Trump and Obama had very different first inauguration speeches.;post;"So, part of me agrees with Trump. As horrifying as that sounds. You cant love someone until you learn to love yourself.  America can't help others if our country is in need of help. The only thing is while America is ""working on itself"" under Trump we may not get anywhere which would be a waste and a terrible travesty for other countries in need.";Neutral;Neutral
333279;Trump and Obama had very different first inauguration speeches.;post;Obama speech was good, but then he sent the weapons and the missiles to his sharia thugs in Syria just because Assad is backed by the russians...;Neutral;Neutral
333280;Trump and Obama had very different first inauguration speeches.;post;The President of the United States should protect the Legal Citizens of the United States first, foremost, and before all others. That's what Trump has promised to do. Why do so many people find fault with this ?;Neutral;Neutral
333287;Trump and Obama had very different first inauguration speeches.;post;I don't know why he's bothered about terrorism when domestic gun murders in Chicago alone were over 760 just in 2016...  compare that with terrorism and see where your problem is..;Neutral;Neutral
333290;Trump and Obama had very different first inauguration speeches.;post;"This is terrifying. How can you eradicate ""radical Muslims"" from the face or the earth without affecting the innocent? We don't wear signs over our heads that reveal what kind of Muslims we are.";Neutral;Neutral
333291;Trump and Obama had very different first inauguration speeches.;post;"Trump is just putting what's currently happening into words, it's not as if what he's saying is anything new it's just that people get pissed when something like this goes public. The United States has for a long time Cared only for itself, not that this is a bad thing but the problem is that it involves other's hardships for them to gain.

I guarantee that nothing major in the US will change except the smaller issues just to make it seem something is changing but the bigger picture remains the same. Changes evolving wage, medical insurance, etc. these are fairly simple problems when you look at the bigger picture but sadly everyone focuses on how changes personally benefits instead of the greater good.";Neutral;Neutral
333292;Trump and Obama had very different first inauguration speeches.;post;So refreshing to hear Trump wants to improve conditions and infrastructure here instead of wasting resources we can't afford elsewhere. #Americafirst;Neutral;Neutral
333294;Trump and Obama had very different first inauguration speeches.;post;You couldn't have said it betetr! Great video, and i'm so PROUD of my new President to say finally what we all wanted to hear for so long.;Neutral;Neutral
333296;Trump and Obama had very different first inauguration speeches.;post;No matter who in charge  of usa the foreign policy  is out their reach to change  they can do few minor changes but basic goals remain same the one who rule just act the way they are allowed;Neutral;Neutral
333297;Trump and Obama had very different first inauguration speeches.;post;"Radical Islamic terrorism .. i am a moslem born and I never heard from all of Muslims, even Islamic scholars, such an ""Islamic terrorism"" thing.. so, how come that you can come up with such term while we, as a Muslim, never have such a definition until you produced it on your own #weird";Neutral;Neutral
333298;Trump and Obama had very different first inauguration speeches.;post;When I here this speech I'm reminded of my brother. My brother wanted a puppy and he got one and I told him that after a while he would not want it but he swore to me he would love this dog for ever but 2 months in my brother hated the dog and it ,add me feel good to see how stupid he looked when I said I told you so. Sadly I can't say that to trump because if he screws up and I'm able to say I told you so then I'd buck screwed too.;Neutral;Neutral
333299;Trump and Obama had very different first inauguration speeches.;post;Matrix Movie - if you take Blue pill, you go back to sleep ( Obama have a Blue one) - if you take red one ( Trumps letters )- I will show you how deep the Rabbit hole goes - Truth, not words;Neutral;Neutral
333301;Trump and Obama had very different first inauguration speeches.;post;But still obama dropped some serious bombs he didn't flourish any country lol i like trump better atleast he will bomb but will not say we are flourishing this land lol;Neutral;Neutral
333302;Trump and Obama had very different first inauguration speeches.;post;Obama also spoke of protecting the Constitution in his inauguration speech, and we all know how that turned out.  The so-called most transparent administration in history prosecuted the most whistleblowers in history, and oversaw the expansion of a digital surveillance state into every aspect of our lives.  All these words mean absolutely nothing.  I judge the man by his actions.;Neutral;Neutral
333303;Trump and Obama had very different first inauguration speeches.;post;I'm not a Trump supporter, but considering the results of Obama lenient policies in regards to Muslim terrorism, I don't think his speech was all that good.;Neutral;Neutral
333305;Trump and Obama had very different first inauguration speeches.;post;Praveenia Chelvam let's just watch and see how this will go for the whole year haha. Maybe then, everyone will know who's right and who's wrong. 😂;Neutral;Neutral
333311;Trump and Obama had very different first inauguration speeches.;post;Man in ways .... it's like the 1950's again.  What war is Trump going to start with, or create himself and blame the Islams for?;Neutral;Neutral
333323;What grade would you give Trump's education secretary pick, Betsy DeVos?;post;She's for vouchers which is a way to get the public to fund wealthy peoples private school education. I used to be for vouchers as they try and sell it as giving poor kids a chance to go to better schools BUT it is absolutely NOT the case. I did a lot of research about it and ended up changing my position. PLEASE do your own research as it is too good to be true. Poor kids and public schools just end up with way less funding so the poor get poorer while the rich get richer. I'm adding an article called 10 Reasons Why Private School Vouchers Should Be Rejected.  https://www.au.org/church-state/february-2011-church-state/featured/10-reasons-why-private-school-vouchers-should-be;Neutral;Neutral
333326;What grade would you give Trump's education secretary pick, Betsy DeVos?;post;Imagine your a qualified person watching this nomination from the sideline. The rage consumes you so much that you combust and rage out of control like a towering inferno.;Neutral;Neutral
333327;What grade would you give Trump's education secretary pick, Betsy DeVos?;post;"I enjoyed how the chair kept refusing to entertain more questioning out of ""fairness"" and precedent. What's incredible is that being asked any degree of legitimate questions is deemed unfair. Effectively saying ""it's fair for her to have a right to avoid answering important questions"".  How exactly does that lend to the idea of selecting a proper secretary?";Neutral;Neutral
333334;What grade would you give Trump's education secretary pick, Betsy DeVos?;post;Many of you need to compare a public school classroom to a private school classroom. The public school classroom is fully equipped to teach 21st century skills it is always evolving. Many private schools dont have a proper curriculum if they even know what that is. People are seriously wasting their money. Find a public magnet or international school.;Neutral;Neutral
333346;What grade would you give Trump's education secretary pick, Betsy DeVos?;post;"I think she's amazing! I couldn't be happier! Just because you don't agree with her, doesn't make her a ""bad pick."" We've had to deal with a ton of ""bad picks"" for the last 8 years. It's time to see things go another direction for a change.";Neutral;Neutral
252566;Why don't missing black girls get the same media coverage as white girls?;post;This is beyond sad because it is so true. In my lifetime, I can safely say the majority of the news reports I have seen about missing children have involved white girls. Most of the time when I hear about a child of another race being missing it's usually months after the fact. And this is coming from a person that watches the news a lot. And for those of you saying that it is not a race issue you are absolutely mistaken, and honestly you should take the time to do your research.;Neutral;Neutral
252571;Why don't missing black girls get the same media coverage as white girls?;post;I wish we ALL could understand that this priviledge abuse comes from the higher ups to cause division.  So we feel like we arent one race, that race is human beings. We are so quick to blame someone of a different color because it is being conditioned into our minds by the government, media, and news stations.;Neutral;Neutral
252572;Why don't missing black girls get the same media coverage as white girls?;post;Both need to be headline because they are children after all.  We can't​ stop or down play one child, but again how can people get involve if they don't know. This syndrome is only there if the media do not distrubute the same attention to the minority.;Neutral;Neutral
252573;Why don't missing black girls get the same media coverage as white girls?;post;You all can say what you want but u can't call someone racist bcuz we want to be considered equal. Why can't we focus on this particular post and the fact is white girls are more publicized when missing than any other race and that is a problem! The fact is we shouldn't have to make our own seperate websites or news stations just to get the info out but that is what we have to resort to bcuz we are not considered equal in the eyes of this country...period;Neutral;Neutral
252575;Why don't missing black girls get the same media coverage as white girls?;post;Its more like money to me. Many of the times the girl or boy that goes missing have wealthy parents so they can move quick. We the not wealthy ones just pray that we find our loved ones with the help of oir neighbors. Sad bit true;Neutral;Neutral
252578;Why don't missing black girls get the same media coverage as white girls?;post;Black people are Gods choosen people thats why were hated on so much just read the story of jesus plain and simple, everything you need to know about everything thats going on in this world is in the bible.;Neutral;Neutral
252579;Why don't missing black girls get the same media coverage as white girls?;post;He just said half of the people missing where minorities so that means the other half where white and they weren't on the news either... doesn't that by its self destroy this whole argument ...i seriously don't believe it's a race thing I think it's a financial thing;Neutral;Neutral
252580;Why don't missing black girls get the same media coverage as white girls?;post;Follow missing persons pages, they show everyone who is reported missing and you can then share the information with others.;Neutral;Neutral
252582;Why don't missing black girls get the same media coverage as white girls?;post;"This reveals an unspoken side of human nature and society. Babies shown their own mothers face with varying degrees of dark skin, preferd the lighter skin color versions.  This phenomena was the same with strangers' faces altered to varying shades of skin.
In other social studies surveying poverty in ghettos/ poor neighbourhoods, a correlation was observed ( correlation does not mean causation!) ; that those who considered themselves unlikely to succeed or were not optimistic about improving their current status, were not considered beautiful.
Both ; by them selves and anonymous ratings. 🤔";Neutral;Neutral
252583;Why don't missing black girls get the same media coverage as white girls?;post;People please stop. Though this true ,we fail to realise that the media is messing with us,turning us against each other making us black people hate white and making white hate black, like really open up ya'll eyes on that to.;Neutral;Neutral
252584;Why don't missing black girls get the same media coverage as white girls?;post;Lmao chill I see so many missing children posters and 99% of the time ive never seen them before on social media or other media it has nothing to do with color people just generally don't care;Neutral;Neutral
252585;Why don't missing black girls get the same media coverage as white girls?;post;It is not just a class problem. Last year a young attractive black girl from my university (an Ivy League School) went missing four about a month or so. The police searched high and low for her, most likely because of pressure from the  University (  and eventually found her) but the media was silent. If she was a young attractive white female engineering student who had gone missing she would have been the top story nationwide. Stop making excuses people, this is a real problem.;Neutral;Neutral
252587;Why don't missing black girls get the same media coverage as white girls?;post;Black or white or yellow or brown all of us its same as human. Should be treated equal. And its 2017 not world war era again here people killing each other just because different religions and race and disrespect because of the diversity;Neutral;Neutral
252588;Why don't missing black girls get the same media coverage as white girls?;post;They truly believe that we don't love our babies. We want just what they have. The right to live, love and be treated with respect. Put some effort into finding our children.;Neutral;Neutral
252589;Why don't missing black girls get the same media coverage as white girls?;post;Have you noticed when things go viral the news will pick it up at times? The lack of attention to the story, is more covered than the real content! So with that said, we need to talk about these missing children period Put your energy into them, make their story go viral by talking about THEM.;Neutral;Neutral
252590;Why don't missing black girls get the same media coverage as white girls?;post;Well perhaps, we must stop investing so much in the media, stop wanting to win people attention and approval concentrate in achievements, humanity, fairness, the future. Promote thing we did and not thing they did or do. We simply must lear to be more self sufficient. More inclusive;Neutral;Neutral
252593;Why don't missing black girls get the same media coverage as white girls?;post;I'm not trying to say anything about your news outlet but this is the tenth time I've heard about these girls. The news in Nashville has reported this at least twice. The rest have been news papers.;Neutral;Neutral
252594;Why don't missing black girls get the same media coverage as white girls?;post;This is for the black guys in America. You, only you have the power to change this. All black people from different parts of the world believe in this, believe and you. You all have to create your platform (tv channels, radios, sites, etc.). There are thousands of successful black singers, presenters, athletes, comedians and pastors who are in the spotlight. Use them, persuade them to talk. If you point the issues, the disappearances in every opportunity, on top of each stage, gymnasiums or stadiums something good certainly will happen. #SpeakOutLoud   #BetheChange  #WeAreStronger;Neutral;Neutral
252595;Why don't missing black girls get the same media coverage as white girls?;post;"Not going to happen. Even if the kids were rich and black and super model status,  they're still not getting equitable media attention. Why? They're still ""black"" .";Neutral;Neutral
252597;Why don't missing black girls get the same media coverage as white girls?;post;Class isnt subjective here, these girls aren't just poor or abused but they are black some are from structured homes and weren't in bad environments don't try that;Neutral;Neutral
252598;Why don't missing black girls get the same media coverage as white girls?;post;"The maker of this video and a lot of commenters keep saying ""attractive"" white children/girls. Does that imply that children/girls from other races are not attractive or that unattractive white children/girls are also largely ignored by the press?";Neutral;Neutral
252599;Why don't missing black girls get the same media coverage as white girls?;post;"That is untrue. Google search relisha her name relisha rudd turms up many articles.   And you can go onto FBI stats for missing persons every year. Yes certain cases seem to get a lot pf media attention.  It's usually circumstances though not race. In Natalie Holloways case she vanished while on a high school trip in a foreign country.  Her suspected killer walked and killed another girl later her parents were very active in her case and made numerous media outlets twll their story.  In the case of Chandry Levy also a top Google serch, was killed by her scumbag boyfriend politician and he got away with it. In the case of Relisha.  The last day she was seen 2-2614. She was not reported missing until 3-1_14. On 3-25_14 FBI offers 25k reward. Relisha disappeared and the people she was with ""the janitor amd his wife sold her"". Her mother sold her to the janitor.  
Sex trafficking is real and more kids disappear from homeless shelters,  through CPS, churches and the very organizations established to protect them than are even reported.  In other countries parents sell kids to pay debts. It is similar here but not discussed. Remember some one has to report a child missing first. Children run away from Foster Care and a "" parent "" won't report them missing so they can still collect a check for them.
We live in a sick world,  yes independent sick people commit horrible acts. But the bigger problem and the larger numbers of kids "" missing "" are those that society never hears about. We don't want to face the fact that churches sell children.  We don't want to admit that pizzagate is real. I conclude by saying that any child missing should hold the highest priority in our police force and in our community. But they are not. Who is still looking for Relisha?  Even the Holloways and Levy family have had to hire PI and do their own research and yet they still have no answers, no justice.";Neutral;Neutral
252600;Why don't missing black girls get the same media coverage as white girls?;post;"Let me get this straight 
Black people make up 13-14% of the population and white is around 67-68% but out of the 800k people missing over 400k are black ???????? Staggering amount";Neutral;Neutral
252601;Why don't missing black girls get the same media coverage as white girls?;post;There's plenty of local attention if you'd open your damn eyes instead of just feeding off whatever the mainstream media throws in your food bucket;Neutral;Neutral
252603;Why don't missing black girls get the same media coverage as white girls?;post;I did not realize this problem existed. This is truly horrible, makes me wonder if it's partially an economics issue as well;Neutral;Neutral
252605;Why don't missing black girls get the same media coverage as white girls?;post;No need to worry almighty God is putting the right people in place how it suppose to be, remember life took place in a garden which is in africa.;Neutral;Neutral
252606;Why don't missing black girls get the same media coverage as white girls?;post;I'm sorry but this video is not all truth I searched the names and it does in fact bring up photos and info on these girls. And I don't even watch the news and have heard of some of the girls. And for some of the white girls it's there rich parents who pay for the air time and the adds and websites that talk about them. While everyone should get as much attention as the next when something like this happens its not just black girls who don't. There are lots of young white girls,  hispanic, and all other races that don't get the attention because they aren't rich or have a beautiful face. In all reality less than a quarter of the females in this country that go missing will ever be heard of. Stop making it about race and make it what it is, it's only the rich privileged ppl who get the media attention and not every white person is.;Neutral;Neutral
252607;Why don't missing black girls get the same media coverage as white girls?;post;Might be because the girls parents only tell the police and not a news reporter thats in there back pocket to get the word out.;Neutral;Neutral
252608;Why don't missing black girls get the same media coverage as white girls?;post;Yup his is why BLACK LIVES matter . Matters bc this is reality, not some alternate universe where the color of your skin apparently still affects things like this!!;Neutral;Neutral
252609;Why don't missing black girls get the same media coverage as white girls?;post;Honestly don't care what race. What happened to the girls? What will people do to prevent kidnapping or anything of the sort;Neutral;Neutral
252610;Why don't missing black girls get the same media coverage as white girls?;post;Ever heard of Alexis Patterson? She got the most coverage of any missing person ever for years and years... I don't wanna hear it;Neutral;Neutral
252614;Why don't missing black girls get the same media coverage as white girls?;post;"We all have equal rights
It makes no difference if you're white or even purple 
We're still human
Instead of bitching on what race is superior 
Maybe we should focus on actually making a good example for the future 
If kids see no racism 
Then they do no racism";Neutral;Neutral
252615;Why don't missing black girls get the same media coverage as white girls?;post;I believe, there are Predators on many levels, sum...boys, sum poor racial,  some white , we cannot excuse the fact there are Hunters out there, looking, snatching, praying on the innocent,  verse your children, be careful, quit acting like it can't happen to you!!!;Neutral;Neutral
252618;Why don't missing black girls get the same media coverage as white girls?;post;I know alot of white America like to say race dont matter when it comes to things like this and other issues. It doesn't matter because yall are not the ones who have suffered years of oppression. So please dont call it reverse racism when the truth come out. The same laws that are suppose to protect us as humans do not apply to us. If most of us really knew what the 13th amendment really means we would get a better understanding. There is a documentary about it by the way. Blacks,    Hispanics, and Native Americans need to come together to get our own organizations going with our own money with no stipulations. Lets not be scared of the truth. If you dont have enough money or the government, police, or media dont see you significant enough and something happens to you. Nothing much will be done for your exsistance. It doesn't matter if they showed girls or boys. The point is minority lives dont matter no matter how blind we chose to be.;Neutral;Neutral
252620;Why don't missing black girls get the same media coverage as white girls?;post;This is really sad, but true and it happens more than we will ever know.  Nancy Grace may have offended a lot of ppl, but at least she cared enough to always do stories on missing and abducted children no matter what race they were.;Neutral;Neutral
252622;Why don't missing black girls get the same media coverage as white girls?;post;Sorry....I think they all get they attention that is humanly possible....Stop with the hate!  It has to start somewhere....why not it start with you!;Neutral;Neutral
252623;Why don't missing black girls get the same media coverage as white girls?;post;I have posted of many ages and colors. When one comes across I post it.  You post some I will share them ado the more the public see them the better chance of catching them and bring them home safe.  Yvette Wilson Moreno;Neutral;Neutral
252625;Why don't missing black girls get the same media coverage as white girls?;post;"Then people wonder why there are other organizations out there specifically for people of color. Because there are still things that go on today that aren't proportionate. And a lot of people can fool themselves into believing it is, but that isn't reality. 
The fact that you don't hear about any of these girls and when they are reported on, it's mostly their age without their names and/or background.  
Until things change with the media and government there will always be division. I'm talking about different words for different individuals. If we are American it should be the same across the board.";Neutral;Neutral
252626;Why don't missing black girls get the same media coverage as white girls?;post;"Amazing, girls go missing all the time, sad but true. Little boys go missing. Adults go missing. 
What better way to keep the people separated than to use Color in the title to keep the ignorant hating and amused. No wonder many laws go unheard of or seen by most. They are to busy being promoted to hate. 
We are all human; we bleed, eat, sleep, and sh*t. Get over the Race Card already.";Neutral;Neutral
252627;Why don't missing black girls get the same media coverage as white girls?;post;But you heard him say more attractive.So white is more attractive than black.Says who.Its a shame our skin will never be recognized as beautiful to make them feel better about themselves.;Neutral;Neutral
252630;Why don't missing black girls get the same media coverage as white girls?;post;Stop sharing hate videos it only increases racism , and makes black people get mad with white people who doesn't have nothing with it , stop making more hate in the world and make more problems that they are , u aren't solving nothing this page is not resolving a thing of problem it is just making them bigger and more difficult to solve @AJ+;Neutral;Neutral
252665;Rap Group Banned From YouTube In Pakistan \u2013 And So Is Everything Else;video;i cant imagine my life without youtube. Help.;Neutral;Neutral
252666;Tweeting Toward Scottish Independence?;video;i wanna see more about this francesca girl... she is awesome!;Neutral;Neutral
252667;Tweeting Toward Scottish Independence?;video;loved the ending :P had a good laugh thanks AJ+ :);Neutral;Neutral
252669;Tweeting Toward Scottish Independence?;video;Twitter turns battlefield. ;Neutral;Neutral
252908;Obama Doesn't Love America According To Giuliani;video;Four days and counting as to whether Obama loves America.;Neutral;Neutral
252912;Obama Doesn't Love America According To Giuliani;video;Maybe Obama Prefers another country like Sweden for example. He thinks that the U.S. should be more like that other country. He may want the U.S. to be as high up on the list of best countries as all of the Scandinavian countries.;Neutral;Neutral
252913;Obama Doesn't Love America According To Giuliani;video;first;Neutral;Neutral
253025;South Carolina Confederate Flag Coming Down;video;kansas still flays there's;Neutral;Neutral
253027;South Carolina Confederate Flag Coming Down;video;The Confederate battle flag is the evil right? Where was God when the maniac that killed those people was born? Did God make his brain defective? Where was God when he purchased the Glock 45? Where was God when the maniac entered the church with a mission in mind and tool in hand? Answer is there is NO personal God. We are alone and the flag debacle is really about helplessness and the flag is the scapegoat.;Neutral;Neutral
253028;South Carolina Confederate Flag Coming Down;video;As an SF Marine is about GOD DAMN TIME. That flag has been flown the last 20 years in countries that swastikas, political fascism, and racism are outlawed as a work around their own laws. A country who stands for freedom also gives them the best fall-back symbol...aint it grand.;Neutral;Neutral
253033;South Carolina Confederate Flag Coming Down;video;so if the white kid had a American flag and killed 9 people then we should ban it too but the American flag killed millions of Native Americans;Neutral;Neutral
253037;South Carolina Confederate Flag Coming Down;video;There is not a sewer a politician will not crawl through to get a vote.  When history is modified by the whim of the political moment, we are all losers.;Neutral;Neutral
253039;South Carolina Confederate Flag Coming Down;video;The night Roof took ol Dixie down!;Neutral;Neutral
253043;South Carolina Confederate Flag Coming Down;video;I hope im rong but I bet they just woke up a sleeping giant and 9 was nothing compaird to what is next. I thank if you can wave other flags in america this flag should have ben left alone. They dont no crazy yet. These people have a cause. Hasent history taught you anything yet dont mess with people that have a cause. It could be painfull. But if you get what you want. I gess others dont matter talk about selfish.;Neutral;Neutral
253053;South Carolina Confederate Flag Coming Down;video;So what's the new flag?;Neutral;Neutral
253054;South Carolina Confederate Flag Coming Down;video;What about GMO's, pollution, War!, the debt, the crumbling society!, crap food, homeless people, propaganda on TV 24/7, global worming, 0 hour contracts(slavery), jobs moved abroad, old power grid, crap public transport, mental illness spreading everywhere, drugs and sex slaves in every city, corruption riddled government, ect? I think that’s worth fixing and talking about more than this token flag to one side in a civil war from years ago! Very worrying.;Neutral;Neutral
253055;South Carolina Confederate Flag Coming Down;video;"Good thing they put that flag safely away in a museum where it cant be racest no more.
Now black lives will matter and people will be free to do as they please. Good job and good fight, Now the people will be saved from racists and slave owners for good!";Neutral;Neutral
253059;South Carolina Confederate Flag Coming Down;video;Ignorance. Hit the history books people. Its a battle flag. It represents American lives and history. Why do some bring up the KKK with this flag? You are aware that they use the american flag as well? So why don't we take everything that made the foundation of this nation and throw it in the toilet as well. Freedom is being thrown out and nobody better mention God anymore. Which is the biggest problem of all. Get to know Jesus folks. Your gonna need him at the rate this countries going downhill.;Neutral;Neutral
253060;South Carolina Confederate Flag Coming Down;video;"So walmart wont make a confederate flag cake and thats ok.
But the people who wouldnt make a cake for a gay wedding get shit?
One or the other people....";Neutral;Neutral
253062;South Carolina Confederate Flag Coming Down;video;Well, I guess people don't know what that flag really stranded for.;Neutral;Neutral
253064;South Carolina Confederate Flag Coming Down;video;This made my day ;Neutral;Neutral
253066;South Carolina Confederate Flag Coming Down;video;YAY! Racism world wide officially ended on Jun 9, 2015.;Neutral;Neutral
253067;South Carolina Confederate Flag Coming Down;video;Wont change a thing, if anything it will make things worse!;Neutral;Neutral
253069;South Carolina Confederate Flag Coming Down;video;while great progress, they pat themselves on the back for essentially doing nothing and also not treating this problem as a larger problem instead of just a silly flag. The problem is bigger than that! .....MURICA!!;Neutral;Neutral
253070;South Carolina Confederate Flag Coming Down;video;woooo give them a pen...that will surely fix the families problems..;Neutral;Neutral
253071;South Carolina Confederate Flag Coming Down;video;It's good that they took it down because it shows progress, but it really didn't accomplish anything to solve racism.;Neutral;Neutral
253072;South Carolina Confederate Flag Coming Down;video;NO!!;Neutral;Neutral
253075;South Carolina Confederate Flag Coming Down;video;The under 301 club says mission accomplished!!;Neutral;Neutral
253076;South Carolina Confederate Flag Coming Down;video;booooooooooooooooooooooooooo!!!!!!!;Neutral;Neutral
253077;South Carolina Confederate Flag Coming Down;video;It's about time!  yay!;Neutral;Neutral
253078;South Carolina Confederate Flag Coming Down;video;YAAASSSSSSSSSSS FINALLY IT TOOK OVER 100 YEARS BUT ITS TOWARDS PROGRESS IN THIS COUNTRY ;Neutral;Neutral
253079;South Carolina Confederate Flag Coming Down;video;No views......what????;Neutral;Neutral
253080;South Carolina Confederate Flag Coming Down;video;First view;Neutral;Neutral
253081;Pizza Battle: New York vs. Chicago;video;People forget we having AMAZING thin crust in Chicago too! Not to mention, Chicago cut is way better!;Neutral;Neutral
253082;Pizza Battle: New York vs. Chicago;video;They never feature Chicago thincrust...;Neutral;Neutral
253083;Pizza Battle: New York vs. Chicago;video;Seems like Chicago beats New York at everything;Neutral;Neutral
253084;Pizza Battle: New York vs. Chicago;video;NY;Neutral;Neutral
